FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHGAS_CAS_REGISTRY_NUMBER,GHGASNAME,GHGAS_LINEAR_CHEMICAL_FORMULA,GHGASQUANTITY,OTHERGHGASNAME,OTHER_GHGAS_CAS_REGISTRY_NUM,OTHER_GHGAS_LINEAR_CHEMFORM,GROUP_OF_FLUORINATED_GHG
1010241,2011,Honeywell Aerospace - Plymouth,75-73-0,PFC-14 (Perfluoromethane),,0.3449,,,,
1010241,2011,Honeywell Aerospace - Plymouth,76-16-4,PFC-116 (Perfluoroethane),,0.7218,,,,
1010241,2011,Honeywell Aerospace - Plymouth,7783-54-2,Nitrogen trifluoride,,0.003,,,,
1010241,2011,Honeywell Aerospace - Plymouth,,Other,,0.2667,HFE-7100,,,
1010254,2011,"Qorvo US, Inc.",10024-97-2,Nitrous Oxide,,2.783,,,,
1010254,2011,"Qorvo US, Inc.",2551-62-4,Sulfur hexafluoride,,0.3568,,,,
1010254,2011,"Qorvo US, Inc.",69991-67-9 (e),Other,,0.0477,HT-135,,,
1010254,2011,"Qorvo US, Inc.",69991-67-9 (g),Other,,0.1771,DO2-TS,,,
1010254,2011,"Qorvo US, Inc.",75-73-0,PFC-14 (Perfluoromethane),,1.8694,,,,
1010254,2011,"Qorvo US, Inc.",76-16-4,PFC-116 (Perfluoroethane),,3.923,,,,
1010254,2011,"Qorvo US, Inc.",7783-54-2,Nitrogen trifluoride,,0.0014,,,,
1010305,2011,Texas Instruments Incorporated,10024-97-2,Nitrous Oxide,,0.698,,,,
1010305,2011,Texas Instruments Incorporated,2551-62-4,Sulfur hexafluoride,,0.1994,,,,
1010305,2011,Texas Instruments Incorporated,75-46-7,HFC-23,,0.0257,,,,
1010305,2011,Texas Instruments Incorporated,75-73-0,PFC-14 (Perfluoromethane),,0.7636,,,,
1010305,2011,Texas Instruments Incorporated,76-16-4,PFC-116 (Perfluoroethane),,1.8382,,,,
1010305,2011,Texas Instruments Incorporated,7783-54-2,Nitrogen trifluoride,,0.0024,,,,
1010317,2011,Analog Devices Inc.,10024-97-2,Nitrous Oxide,,5.373,,,,
1010317,2011,Analog Devices Inc.,1093615-61-2,Other,,0.0217,FC-770 (Perfluoro N-alkyl morpholines),,,
1010317,2011,Analog Devices Inc.,115-25-3,Perfluorocyclobutane,,0.0019,,,,
1010317,2011,Analog Devices Inc.,2551-62-4,Sulfur hexafluoride,,0.0824,,,,
1010317,2011,Analog Devices Inc.,593-53-3,HFC-41,,0.0071,,,,
1010317,2011,Analog Devices Inc.,69991-67-9 (g),Other,,0.1279,DO2-TS,,,
1010317,2011,Analog Devices Inc.,75-46-7,HFC-23,,0.0467,,,,
1010317,2011,Analog Devices Inc.,75-73-0,PFC-14 (Perfluoromethane),,0.4673,,,,
1010317,2011,Analog Devices Inc.,76-16-4,PFC-116 (Perfluoroethane),,1.0783,,,,
1010317,2011,Analog Devices Inc.,7783-54-2,Nitrogen trifluoride,,0.0021,,,,
1010317,2011,Analog Devices Inc.,86508-42-1,Other,,0.038,FC-40,,,
1010317,2011,Analog Devices Inc.,86508-42-1 (a),Other,,0.0054,FC-84 (Perfluoro-n-hexane),,,
1010349,2011,International Rectifier,10024-97-2,Nitrous Oxide,,0.0,,,,
1010349,2011,International Rectifier,2551-62-4,Sulfur hexafluoride,,0.0581,,,,
1010349,2011,International Rectifier,69991-67-9 (l),Other,,0.0,HS-260,,,
1010349,2011,International Rectifier,75-46-7,HFC-23,,0.0155,,,,
1010349,2011,International Rectifier,75-73-0,PFC-14 (Perfluoromethane),,0.0156,,,,
1010349,2011,International Rectifier,76-16-4,PFC-116 (Perfluoroethane),,0.0014,,,,
1010349,2011,International Rectifier,7783-54-2,Nitrogen trifluoride,,0.003,,,,
1010579,2011,General Motors Components Holdings LLC,10024-97-2,Nitrous Oxide,,2.069,,,,
1010579,2011,General Motors Components Holdings LLC,115-25-3,Perfluorocyclobutane,,0.0034,,,,
1010579,2011,General Motors Components Holdings LLC,2551-62-4,Sulfur hexafluoride,,0.0107,,,,
1010579,2011,General Motors Components Holdings LLC,593-53-3,HFC-41,,0.0001,,,,
1010579,2011,General Motors Components Holdings LLC,69991-67-9 (d),Other,,0.0324,HT-110,,,
1010579,2011,General Motors Components Holdings LLC,75-46-7,HFC-23,,0.0313,,,,
1010579,2011,General Motors Components Holdings LLC,75-73-0,PFC-14 (Perfluoromethane),,0.002,,,,
1010579,2011,General Motors Components Holdings LLC,76-16-4,PFC-116 (Perfluoroethane),,1.1257,,,,
1010579,2011,General Motors Components Holdings LLC,7783-54-2,Nitrogen trifluoride,,0.0058,,,,
1011798,2011,Vishay Intertechnology,10024-97-2,Nitrous Oxide,,14.836,,,,
1011798,2011,Vishay Intertechnology,115-25-3,Perfluorocyclobutane,,0.004,,,,
1011798,2011,Vishay Intertechnology,2551-62-4,Sulfur hexafluoride,,0.363,,,,
1011798,2011,Vishay Intertechnology,75-46-7,HFC-23,,0.0845,,,,
1011798,2011,Vishay Intertechnology,75-73-0,PFC-14 (Perfluoromethane),,2.4075,,,,
1011798,2011,Vishay Intertechnology,76-16-4,PFC-116 (Perfluoroethane),,2.2773,,,,
1011798,2011,Vishay Intertechnology,7783-54-2,Nitrogen trifluoride,,0.0615,,,,
1011798,2011,Vishay Intertechnology,,Other,,0.3999,FC-3283/FC-8270 (Perfluorotripropylamine),,,Fully fluorinated GHGs
1011819,2011,Micrel LLC.,10024-97-2,Nitrous Oxide,,7.094,,,,
1011819,2011,Micrel LLC.,115-25-3,Perfluorocyclobutane,,0.0194,,,,
1011819,2011,Micrel LLC.,2551-62-4,Sulfur hexafluoride,,0.0572,,,,
1011819,2011,Micrel LLC.,69991-67-9 (e),Other,,0.0053,HT-135,,,Fully fluorinated GHGs
1011819,2011,Micrel LLC.,75-46-7,HFC-23,,0.0543,,,,
1011819,2011,Micrel LLC.,75-73-0,PFC-14 (Perfluoromethane),,0.6286,,,,
1011819,2011,Micrel LLC.,76-16-4,PFC-116 (Perfluoroethane),,1.3716,,,,
1011819,2011,Micrel LLC.,7783-54-2,Nitrogen trifluoride,,0.0059,,,,
1011905,2011,Lumileds LLC,75-73-0,PFC-14 (Perfluoromethane),,0.0636,,,,
