FACILITY_NAME,FACILITY_ID,REPORTING_YEAR,INDUSTRY_SEGMENT,BASIN_ASSOCIATED_WITH_FACILITY,REPORTING_CATEGORY,TOTAL_REPORTED_CO2_EMISSIONS,TOTAL_REPORTED_CH4_EMISSIONS,TOTAL_REPORTED_N2O_EMISSIONS,BAMM_INDICATOR_SOURCE_SUMMARY,BAMM_DESC_SOURCE_SUMMARY
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,39795.9,301.842856,0.060645302,No,
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,0.0,0.0,0.0,No,
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,3.9,47.10476,0.0,No,
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,60.2,719.04762,0.0,Yes,Assume 8 pneumatic devices per wellhead
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.0,0.180952,0.0,No,
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,0.3,3.066668,0.0,No,
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
Foundation Energy Management 540 DJ Basin,1008755,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.0,0.0,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,0.0,0.0,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,4.6,3.009524,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,800.1,0.014284,0.0016127517,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,0.0,1.976192,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,1.7,95.538096,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,23.5,1315.871428,0.0,Yes,Assumed 8 pneumatic devices per wellpad.
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.2,1.090476,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,0.0,2.538096,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
Foundation Energy Management 595 Piceance Basin,1008323,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,0.1080092,6.042856,0.0,Yes,Assume 2 liquids unload per well per month    Record time of liquids unload- use production rate and gas analysis to calculate emissions
Foxskin Compressor Station,1003608,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,10382.7,0.0,0.0,No,
Foxskin Compressor Station,1003608,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.6,8.69524,0.0,Yes,"Specific sources and parameters for BAMM Request.The source being addressed is blowdown vent stacks, under 40 CFR 98.233(i).Total physical volume (V) between isolation valves.Temperature at actual conditions (Ta) in the unique physical volume for each blowdown.Absolute pressure at actual conditions (Pa,b,p) in the unique physical volume at the beginning of the blowdown.Absolute pressure at actual conditions (Pa,e,p) in the unique physical volume at the end of the blowdown.Description of the unique or unusual circumstance.The December 2011 amendment adds Equation W-14B and requires tracking and reporting by volume between isolation valves, temperature at actual conditions, and absolute pressure at actual conditions.  Vent logs are a longstanding practice for natural gas transmission compressor stations, but the number of blowdowns and total released volume are the only parameters usually provided on those logs.  Additional time is needed to implement new procedures for tracking and calculating emissions from blowdowns using these parameters.BAMM chosen (i.e. alternative method).Current blowdown vent calculation methods will be used.  Process temperature and pressure parameters will be based on engineering estimates using best available information.  Total vented emissions and number of events will be reported rather than reporting by unique volumes.Planned actions to comply with Subpart W.Documenting volume between isolation valves, temperature at actual conditions, and absolute pressure at actual conditions will be initiated but will not be available for 2012.  In addition, rule revisions and interpretations will be tracked, as it is expected that additional discussions on blowdown vent reporting will occur in 2012 and rule revisions or clarifications "
Foxskin Compressor Station,1003608,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Foxskin Compressor Station,1003608,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,33047.2,237.571428,0.0774194631,No,
Foxskin Compressor Station,1003608,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,0.0,0.0,0.0,No,
Foxskin Compressor Station,1003608,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.4,5.423808,0.0,No,
Foxskin Compressor Station,1003608,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,2.6,39.642856,0.0,No,
FREEPORT LNG IMPORT TERMINAL,1006016,2011,LNG import and export equipment [98.230(a)(7)], ,BlowdownVentStacksDetails,0.0,0.009524,0.0,Yes,Engineering Calculations/ scf/ hourly
FREEPORT LNG IMPORT TERMINAL,1006016,2011,LNG import and export equipment [98.230(a)(7)], ,CentrifugalCompressorsDetails,0.1,0.0,0.0,Yes,Engineering Calculations/ scf / Hourly
FREEPORT LNG IMPORT TERMINAL,1006016,2011,LNG import and export equipment [98.230(a)(7)], ,OtherEmissionsFromEquipmentLeaksDetails,0.0,357.114284,0.0,Yes,Estimated Equipment counts and default part 98 emission factors
FREEPORT LNG IMPORT TERMINAL,1006016,2011,LNG import and export equipment [98.230(a)(7)], ,ReciprocatingCompressorsDetails,0.0,1.623808,0.0,Yes,Engineering Calculations /scf / Hourly
Freer 44 Compressor Station,1008968,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,0.2,6.709524,0.0,No,
Freer 44 Compressor Station,1008968,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,25.3,878.576192,0.0,Yes,"Operating blowdown vent measurments for all five compressors (89, 90, 623, 643, 736) were calculated using the Reporter Emission Factor due to issues with measurment port installation on the vent lines."
Freer 44 Compressor Station,1008968,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.1,4.485716,0.0,No,
Freer 44 Compressor Station,1008968,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,3.1,100.038096,0.0,No,
Freer 44 Compressor Station,1008968,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Freer 44 Compressor Station,1008968,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Frontier Natural Gas,1007530,2011,Natural gas distribution [98.230(a)(8)], ,CombustionEmissionsDetails,0.0,0.0,0.0,No,
Frontier Natural Gas,1007530,2011,Natural gas distribution [98.230(a)(8)], ,LocalDistributionCompaniesDetails,1.4,48.161904,0.0,No,
Frontier Natural Gas,1007530,2011,Natural gas distribution [98.230(a)(8)], ,OtherEmissionsFromEquipmentLeaksDetails,0.0,0.0,0.0,No,
Front Runner,1002192,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,19615.8,550.876192,0.3432258389,No,
FULLERTON GAS PLANT,1002375,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,34209.343,0.0,0.0,No,
FULLERTON GAS PLANT,1002375,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,10.361,113.051524,0.0,Yes,Blowdown counts were only collected for 6 months during the 2011 reporting year.? The blowdown counts for the months where data was not collected are estimated by extrapolating the counts that were collected during 2011; this is an engineering estimate based on other company records.
FULLERTON GAS PLANT,1002375,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.655,4.52062,0.0,Yes,"The annual compressor monitoring was not performed for the compressors at this facility during the 2011 reporting year, therefore no emissions (MTm) were measured for wet seals, blowdown valves, or isolation valves.  The emission rates are therefore based on the emission factors listed in Table 6-17. Natural Gas Transmission Compressor Station Component Emission Factors in the 2009 American Petroleum Institute Compendium of Greenhouse Gas Emissions Methodologies for the Oil and Natural Gas Industry; this is based on engineering calculations.  The operating mode measured is assumed to be the mode that the compressor operated in during the majority of the 2011 reporting year.No information was collected on whether the blowdown valve vents and isolation valve vents are routed to a flare.  Based on other company records that indicate the majority of vents are routed directly to atmosphere, we are assuming  these vents are also routed directly to atmosphere."
FULLERTON GAS PLANT,1002375,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.027,0.647332,0.0,No,
FULLERTON GAS PLANT,1002375,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,5051.978,15.381904,0.0078097315,No,
FULLERTON GAS PLANT,1002375,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.987,8.625332,0.0,Yes,No leak detection surveys were performed during the 2011 reporting year for this facility.  The reported total count of leaks for each component type is the average number of each leaking component type based on six other DCP Midstream facilities that performed leak detection surveys during the 2011 reporting year; this is an estimate based on other company records.
FULLERTON GAS PLANT,1002375,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,1.625,167.15038,0.0,Yes,"The annual compressor monitoring was not performed for the compressors at this facility during the 2011 reporting year, therefore no emissions (MTm) were measured for the rod packing vents, blowdown valves, or isolation valves.  The emission rates are therefore based on the emission factors listed in Table 6-17. Natural Gas Transmission Compressor Station Component Emission Factors in the 2009 American Petroleum Institute Compendium of Greenhouse Gas Emissions Methodologies for the Oil and Natural Gas Industry; this is based on engineering calculations.  The operating mode measured is assumed to be the mode that the compressor operated in during the majority of the 2011 reporting year.No information was collected on whether the rod packing vents, blowdown valve vents, or isolation valve vents are routed to a flare.  Based on other company records that indicate the majority of vents are routed directly to atmosphere, it is assumed these vents are also routed directly to atmosphere.  No information was collected on whether the blowdown vents are manifolded to rod packing vents.  Based on other company records that indicate the majority of blowdown vents are not manifolded to rod packing vents, it is assumed the vents are not manifolded together."
Garden Banks 72,1011728,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,5.4,722.880952,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,13.7,392.028572,0.0,Yes,GOR estimated based on process knowledge.
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,19.7,41.609524,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,CombustionEmissionsDetails,1149.6,0.04762,0.0096775168,Yes,Fuel usage estimated.
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryHydrocarbonLiquidsDissolvedDetails,0.0,0.0,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,EnhancedOilRecoveryInjectionPumpBlowdownDetails,0.0,0.0,0.0,,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,FlareStacksDetails,0.0,0.0,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,NaturalGasDrivenPneumaticPumpsDetails,17.5,501.419048,0.0,Yes,Total number of pneumatic pumps was estimated based on best available data.
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,OtherEmissionsFromEquipmentLeaksDetails,7.4,196.99524,0.0,Yes,Equipment counts were estimated based on process knowledge.
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,PneumaticDeviceVentingDetails,17.8,508.957144,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellCompletionsWorkoversDetails,0.9,17.69524,0.0,Yes,Flowback estimated based on production data and operations knowledge.
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellTestingDetails,0.0,0.0,0.0,No,
Gasco Energy Uintah Basin Operations,1008109,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,WellVentingDetails,2.8,76.919048,0.0,Yes,Vent rate estimated based on production data.
Gas Transmission Northwest Pipeline Athol CS#5,1004781,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,1.0,33.423808,0.0,No,
Gas Transmission Northwest Pipeline Athol CS#5,1004781,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,0.1,2.433332,0.0,No,
Gas Transmission Northwest Pipeline Athol CS#5,1004781,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.5,16.023808,0.0,No,
Gas Transmission Northwest Pipeline Athol CS#5,1004781,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.2,5.971428,0.0,No,
Gas Transmission Northwest Pipeline Athol CS#5,1004781,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Athol CS#5,1004781,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Bend CS#12,1005013,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,1.3,46.79524,0.0,No,
Gas Transmission Northwest Pipeline Bend CS#12,1005013,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,0.6,20.380952,0.0,No,
Gas Transmission Northwest Pipeline Bend CS#12,1005013,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.4,11.75238,0.0,No,
Gas Transmission Northwest Pipeline Bend CS#12,1005013,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.3,8.95238,0.0,No,
Gas Transmission Northwest Pipeline Bend CS#12,1005013,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Bend CS#12,1005013,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Bonanza CS#14,1004780,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,0.4,14.919048,0.0,No,
Gas Transmission Northwest Pipeline Bonanza CS#14,1004780,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,1.0,34.233332,0.0,No,
Gas Transmission Northwest Pipeline Bonanza CS#14,1004780,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.3,9.409524,0.0,No,
Gas Transmission Northwest Pipeline Bonanza CS#14,1004780,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Bonanza CS#14,1004780,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Bonanza CS#14,1004780,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Chemult CS#13,1004783,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Chemult CS#13,1004783,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,0.0,1.014284,0.0,No,
Gas Transmission Northwest Pipeline Chemult CS#13,1004783,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.1,3.838096,0.0,No,
Gas Transmission Northwest Pipeline Chemult CS#13,1004783,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.2,5.971428,0.0,No,
Gas Transmission Northwest Pipeline Chemult CS#13,1004783,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Chemult CS#13,1004783,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Ione CS#9,1004782,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,1.1,39.066668,0.0,No,
Gas Transmission Northwest Pipeline Ione CS#9,1004782,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,1.5,52.228572,0.0,No,
Gas Transmission Northwest Pipeline Ione CS#9,1004782,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.3,10.64762,0.0,No,
Gas Transmission Northwest Pipeline Ione CS#9,1004782,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.3,8.95238,0.0,No,
Gas Transmission Northwest Pipeline Ione CS#9,1004782,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Ione CS#9,1004782,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Kent CS#10,1004778,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,1.9,65.785716,0.0,No,
Gas Transmission Northwest Pipeline Kent CS#10,1004778,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,1.1,38.609524,0.0,No,
Gas Transmission Northwest Pipeline Kent CS#10,1004778,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.3,9.54762,0.0,No,
Gas Transmission Northwest Pipeline Kent CS#10,1004778,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.3,8.95238,0.0,No,
Gas Transmission Northwest Pipeline Kent CS#10,1004778,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Kent CS#10,1004778,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Rosalia CS#6,1004773,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,1.8,62.428572,0.0,No,
Gas Transmission Northwest Pipeline Rosalia CS#6,1004773,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,1.0,35.128572,0.0,No,
Gas Transmission Northwest Pipeline Rosalia CS#6,1004773,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.2,7.423808,0.0,No,
Gas Transmission Northwest Pipeline Rosalia CS#6,1004773,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.1,2.985716,0.0,No,
Gas Transmission Northwest Pipeline Rosalia CS#6,1004773,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Rosalia CS#6,1004773,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Sandpoint CS#4,1005008,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,2.1,74.219048,0.0,No,
Gas Transmission Northwest Pipeline Sandpoint CS#4,1005008,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,2.2,76.119048,0.0,No,
Gas Transmission Northwest Pipeline Sandpoint CS#4,1005008,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.6,17.60476,0.0,No,
Gas Transmission Northwest Pipeline Sandpoint CS#4,1005008,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.4,11.938096,0.0,No,
Gas Transmission Northwest Pipeline Sandpoint CS#4,1005008,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Sandpoint CS#4,1005008,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Wallula CS#8,1004775,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,BlowdownVentStacksDetails,1.6,56.542856,0.0,No,
Gas Transmission Northwest Pipeline Wallula CS#8,1004775,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,CentrifugalCompressorsDetails,1.2,42.385716,0.0,No,
Gas Transmission Northwest Pipeline Wallula CS#8,1004775,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,OtherEmissionsFromEquipmentLeaksDetails,0.7,21.261904,0.0,No,
Gas Transmission Northwest Pipeline Wallula CS#8,1004775,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,PneumaticDeviceVentingDetails,0.4,11.938096,0.0,No,
Gas Transmission Northwest Pipeline Wallula CS#8,1004775,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,ReciprocatingCompressorsDetails,0.0,0.0,0.0,No,
Gas Transmission Northwest Pipeline Wallula CS#8,1004775,2011,Onshore natural gas transmission compression [98.230(a)(4)], ,TransmissionTanksDetails,0.0,0.0,0.0,No,
Gator Gas Processing Plant,1003245,2011,Onshore natural gas processing [98.230(a)(3)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
Gator Gas Processing Plant,1003245,2011,Onshore natural gas processing [98.230(a)(3)], ,BlowdownVentStacksDetails,0.1,1.966668,0.0,No,
Gator Gas Processing Plant,1003245,2011,Onshore natural gas processing [98.230(a)(3)], ,CentrifugalCompressorsDetails,0.0,0.0,0.0,No,
Gator Gas Processing Plant,1003245,2011,Onshore natural gas processing [98.230(a)(3)], ,DehydratorsDetails,0.0,0.0,0.0,No,
Gator Gas Processing Plant,1003245,2011,Onshore natural gas processing [98.230(a)(3)], ,FlareStacksDetails,32.8,0.233332,0.0,No,
Gator Gas Processing Plant,1003245,2011,Onshore natural gas processing [98.230(a)(3)], ,OtherEmissionsFromEquipmentLeaksDetails,0.4,9.35238,0.0,No,
Gator Gas Processing Plant,1003245,2011,Onshore natural gas processing [98.230(a)(3)], ,ReciprocatingCompressorsDetails,0.0,0.242856,0.0,No,
GB 128 A,1002522,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,5672.8,833.40476,0.1,No,
GB 426 A,1002506,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,4580.2,479.538096,0.080645302,No,
GB 783 Magnolia,1004394,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,0.0,81.271428,0.0,No,
GC 158A,1002519,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,14651.9,248.90476,0.2564516779,No,
GC 254 A (Allegheny),1010281,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,18984.2,219.49524,0.3322580537,No,
GC 65 A-Bullwinkle (Complex ID # 23552),1009916,2011,Offshore petroleum and natural gas production [98.230(a)(1)], ,OffshoreEmissionsDetails,0.0,297.866668,0.0,No,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AcidGasRemovalUnitsDetails,0.0,0.0,0.0,No,
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AssociatedGasVentingFlaringDetails,878.6,526.566668,0.0019355705,Yes,Vent volume determined using engineering calculations based on best available data and process knowledge.
"GeoResources, Inc. 220 Gulf Coast Basin",1010667,2011,Onshore petroleum and natural gas production [98.230(a)(2)], ,AtmosphericTanksDetails,39.6,370.576192,0.0,Yes,Average flashing gas concentrations and other parameters were determined using an engineering estimate based on the best available data.
