FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,GHG_NAME,GHG_QUANTITY
1008025,2011,LEAF RIVER CELLULOSE LLC,NITROUS OXIDE,0.0
1008042,2011,WAUNA MILL,BIOGENIC CARBON DIOXIDE,0.0
1008042,2011,WAUNA MILL,CARBON DIOXIDE,0.0
1008042,2011,WAUNA MILL,METHANE,1813.0
1008042,2011,WAUNA MILL,NITROUS OXIDE,0.0
1008069,2011,"RICELAND FOODS, INC. - LANDFILL",BIOGENIC CARBON DIOXIDE,0.0
1008069,2011,"RICELAND FOODS, INC. - LANDFILL",CARBON DIOXIDE,0.0
1008069,2011,"RICELAND FOODS, INC. - LANDFILL",METHANE,334.34
1008069,2011,"RICELAND FOODS, INC. - LANDFILL",NITROUS OXIDE,0.0
1008180,2011,COWLITZ COUNTY HEADQUARTERS LANDFILL,BIOGENIC CARBON DIOXIDE,0.0
1008180,2011,COWLITZ COUNTY HEADQUARTERS LANDFILL,CARBON DIOXIDE,0.0
1008180,2011,COWLITZ COUNTY HEADQUARTERS LANDFILL,METHANE,4616.75
1008180,2011,COWLITZ COUNTY HEADQUARTERS LANDFILL,NITROUS OXIDE,0.0
1008553,2011,"WESTROCK CP, LLC - STEVENSON MILL",BIOGENIC CARBON DIOXIDE,0.0
1008553,2011,"WESTROCK CP, LLC - STEVENSON MILL",CARBON DIOXIDE,0.0
1008553,2011,"WESTROCK CP, LLC - STEVENSON MILL",METHANE,2585.89
1008553,2011,"WESTROCK CP, LLC - STEVENSON MILL",NITROUS OXIDE,0.0
1008999,2011,COSMOPOLIS PULP MILL,BIOGENIC CARBON DIOXIDE,0.0
1008999,2011,COSMOPOLIS PULP MILL,CARBON DIOXIDE,0.0
1008999,2011,COSMOPOLIS PULP MILL,METHANE,219.91
1008999,2011,COSMOPOLIS PULP MILL,NITROUS OXIDE,0.0
1009539,2011,DSM NUTRITIONAL PRODUCTS,BIOGENIC CARBON DIOXIDE,0.0
1009539,2011,DSM NUTRITIONAL PRODUCTS,CARBON DIOXIDE,0.0
1009539,2011,DSM NUTRITIONAL PRODUCTS,METHANE,316.51
1009539,2011,DSM NUTRITIONAL PRODUCTS,NITROUS OXIDE,0.0
1009541,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,BIOGENIC CARBON DIOXIDE,0.0
1009541,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,CARBON DIOXIDE,0.0
1009541,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,METHANE,11238.8
1009541,2011,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,NITROUS OXIDE,0.0
1009824,2011,"TOMAHAWK LAND COMPANY LLC, VINLAND LANDFILL",BIOGENIC CARBON DIOXIDE,0.0
1009824,2011,"TOMAHAWK LAND COMPANY LLC, VINLAND LANDFILL",CARBON DIOXIDE,0.0
1009824,2011,"TOMAHAWK LAND COMPANY LLC, VINLAND LANDFILL",METHANE,1543.3
1009824,2011,"TOMAHAWK LAND COMPANY LLC, VINLAND LANDFILL",NITROUS OXIDE,0.0
1009930,2011,"CLEAN HARBORS BUTTONWILLOW, LLC.",BIOGENIC CARBON DIOXIDE,0.0
1009930,2011,"CLEAN HARBORS BUTTONWILLOW, LLC.",CARBON DIOXIDE,0.0
1009930,2011,"CLEAN HARBORS BUTTONWILLOW, LLC.",METHANE,1358.54
1009930,2011,"CLEAN HARBORS BUTTONWILLOW, LLC.",NITROUS OXIDE,0.0
1010110,2011,MW CUSTOM PAPER LLC- PAINT ST LANDFILL,BIOGENIC CARBON DIOXIDE,0.0
1010110,2011,MW CUSTOM PAPER LLC- PAINT ST LANDFILL,CARBON DIOXIDE,0.0
1010110,2011,MW CUSTOM PAPER LLC- PAINT ST LANDFILL,METHANE,1677.06
1010110,2011,MW CUSTOM PAPER LLC- PAINT ST LANDFILL,NITROUS OXIDE,0.0
1010112,2011,INTERNATIONAL PAPER FRANKLIN LANDFILL,BIOGENIC CARBON DIOXIDE,0.0
1010112,2011,INTERNATIONAL PAPER FRANKLIN LANDFILL,CARBON DIOXIDE,0.0
1010112,2011,INTERNATIONAL PAPER FRANKLIN LANDFILL,METHANE,7065.59
1010112,2011,INTERNATIONAL PAPER FRANKLIN LANDFILL,NITROUS OXIDE,0.0
1010114,2011,INTERNATIONAL PAPER - CANTON LANDFILL 5B/5C,BIOGENIC CARBON DIOXIDE,0.0
1010114,2011,INTERNATIONAL PAPER - CANTON LANDFILL 5B/5C,CARBON DIOXIDE,0.0
1010114,2011,INTERNATIONAL PAPER - CANTON LANDFILL 5B/5C,METHANE,1400.16
1010114,2011,INTERNATIONAL PAPER - CANTON LANDFILL 5B/5C,NITROUS OXIDE,0.0
1010127,2011,INTERNATIONAL PAPER - ERIE LOWVILLE LANDFILL III,BIOGENIC CARBON DIOXIDE,0.0
1010127,2011,INTERNATIONAL PAPER - ERIE LOWVILLE LANDFILL III,CARBON DIOXIDE,0.0
1010127,2011,INTERNATIONAL PAPER - ERIE LOWVILLE LANDFILL III,METHANE,3252.11
1010127,2011,INTERNATIONAL PAPER - ERIE LOWVILLE LANDFILL III,NITROUS OXIDE,0.0
1010128,2011,INTERNATIONAL PAPER FORMER BASTROP MILL LANDFILL,BIOGENIC CARBON DIOXIDE,0.0
1010128,2011,INTERNATIONAL PAPER FORMER BASTROP MILL LANDFILL,CARBON DIOXIDE,0.0
1010128,2011,INTERNATIONAL PAPER FORMER BASTROP MILL LANDFILL,METHANE,1557.61
1010128,2011,INTERNATIONAL PAPER FORMER BASTROP MILL LANDFILL,NITROUS OXIDE,0.0
1010184,2011,INTERNATIONAL PAPER MOBILE CLOSED LANDFILL,BIOGENIC CARBON DIOXIDE,0.0
1010184,2011,INTERNATIONAL PAPER MOBILE CLOSED LANDFILL,CARBON DIOXIDE,0.0
1010184,2011,INTERNATIONAL PAPER MOBILE CLOSED LANDFILL,METHANE,2160.84
1010184,2011,INTERNATIONAL PAPER MOBILE CLOSED LANDFILL,NITROUS OXIDE,0.0
1010266,2011,INTERNATIONAL PAPER - CHUNCHULA LANDFILL,BIOGENIC CARBON DIOXIDE,0.0
1010266,2011,INTERNATIONAL PAPER - CHUNCHULA LANDFILL,CARBON DIOXIDE,0.0
1010266,2011,INTERNATIONAL PAPER - CHUNCHULA LANDFILL,METHANE,1300.84
1010266,2011,INTERNATIONAL PAPER - CHUNCHULA LANDFILL,NITROUS OXIDE,0.0
1010287,2011,RAYONIER PERFORMANCE FIBERS LLC - YULEE LANDFILL,BIOGENIC CARBON DIOXIDE,0.0
1010287,2011,RAYONIER PERFORMANCE FIBERS LLC - YULEE LANDFILL,CARBON DIOXIDE,0.0
1010287,2011,RAYONIER PERFORMANCE FIBERS LLC - YULEE LANDFILL,METHANE,1266.23
1010287,2011,RAYONIER PERFORMANCE FIBERS LLC - YULEE LANDFILL,NITROUS OXIDE,0.0
1010299,2011,INTERNATIONAL PAPER ROCK CROSSING LANDFILL,BIOGENIC CARBON DIOXIDE,0.0
1010299,2011,INTERNATIONAL PAPER ROCK CROSSING LANDFILL,CARBON DIOXIDE,0.0
1010299,2011,INTERNATIONAL PAPER ROCK CROSSING LANDFILL,METHANE,2979.38
1010299,2011,INTERNATIONAL PAPER ROCK CROSSING LANDFILL,NITROUS OXIDE,0.0
1010309,2011,MW CUSTOM PAPER LLC- HOLSTON LANDFILL,BIOGENIC CARBON DIOXIDE,0.0
1010309,2011,MW CUSTOM PAPER LLC- HOLSTON LANDFILL,CARBON DIOXIDE,0.0
1010309,2011,MW CUSTOM PAPER LLC- HOLSTON LANDFILL,METHANE,1670.93
1010309,2011,MW CUSTOM PAPER LLC- HOLSTON LANDFILL,NITROUS OXIDE,0.0
