TIER_1_METHOD_EQUATION,TIER_1_CO2_EMISSIONS,TIER_3_CH4_EMISSIONS,TIER_3_N2O_EMISSIONS,TIER_1_CH4_EMISSIONS,TIER_3_CO2_EMISSIONS,PCT_HEAT_INPUT_COMBUSTED_SUB,TIER3_MOL_DETERMIN_NUMBER,TIER_2_END_DATE,TIER_3_METHOD_EQUATION,TIER_3_START_DATE,FUEL_TYPE_BLEND,UNIT_NAME,TIER_1_N2O_EMISSIONS,REPORTING_YEAR,TIER3_MOL_DETERMIN_FREQ,PCT_HEAT_INPUT_COMBUSTED,TIER_2_START_DATE,TIER3_CARBON_DETERMIN_NUM_VALI,TIER_1_CH4_EMISSIONS_CO2E,TIER_1_N2O_EMISSIONS_CO2E,TIER_2_HHV_DETERMIN_FREQUENCY,TIER3_CARBON_DETERMIN_FREQUENC,TIER_3_CH4_EMISSIONS_CO2E,TIER_2_CH4_EMISSIONS,TIER_2_CH4_EMISSIONS_CO2E,TIER_2_METHOD_EQUATION,TIER_2_N2O_EMISSIONS_CO2E,TIER3_MOL_DETERMIN_NUM_VALID,TIER2_HHV_DETERMIN_FREQ_OTH,PCT_HEAT_INPUT_COMBUSTED_IND,FACILITY_NAME,TIER3_CARBON_DETERMIN_NUM_SUB,TIER_2_CO2_EMISSIONS,TIER_3_END_DATE,TIER_3_OPERATING_HOURS_SUB,TIER_1_START_DATE,TIER_3_N2O_EMISSIONS_CO2E,FACILITY_ID,TIER3_MOL_DETERMIN_FREQ_OTHER,FUEL_TYPE,TIER_1_END_DATE,TIER_2_N2O_EMISSIONS
Tier 1 (Equation C-1),41482.9,,,2.11,,,,,,,,LK#1,0.0,2017,,1.0,,,52.8,0.0,,,,,,,,,,,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,,,2017-01-01-00:0,,1006958,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),43288.3,,,2.2,,,,,,,,Lime Kiln,0.0,2017,,1.0,,,55.1,0.0,,,,,,,,,,,Billerud Quinnesec LLC,,,,,2017-01-01-00:0,,1001892,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),45698.4,,,2.33,,,,,,,,07-2723,0.0,2017,,0.999,,,58.1,0.0,,,,,,,,,,,New-Indy Catawba LLC,,,,,2017-01-01-00:0,,1000348,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),46380.4,,,2.36,,,,,,,,No. 7 Lime Kiln,0.0,2017,,0.7184,,,59.0,0.0,,,,,,,,,,,"WESTROCK TEXAS, L.P.",,,,,2017-01-01-00:0,,1002305,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),48456.8,,,2.47,,,,,,,,LK4,0.0,2017,,1.0,,,61.6,0.0,,,,,,,,,,,"WestRock CP, LLC - Fernandina Beach Mill (Formerly Smurfit-Stone)",,,,,2017-01-01-00:0,,1002272,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),49167.2,,,2.5,,,,,,,,LK3,0.0,2017,,1.0,,,62.5,0.0,,,,,,,,,,,"West Rock Mill Company, LLC",,,,,2017-01-01-00:0,,1007964,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),50331.4,,,2.56,,,,,,,,X014,0.0,2017,,0.99946,,,64.0,0.0,,,,,,,,,,,"ALABAMA RIVER CELLULOSE, LLC",,,,,2017-01-01-00:0,,1007917,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),50374.6,,,0.95,,,,,,,,No. 5 Lime Kiln/CP002,0.095,2017,,0.96,,,23.7,28.3,,,,,,,,,,,"WestRock Charleston Kraft, LLC",,,,,2017-01-01-00:0,,1000426,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
Tier 1 (Equation C-1),57216.1,,,2.91,,,,,,,,LK,0.0,2017,,1.0,,,72.8,0.0,,,,,,,,,,,International Paper - Orange Mill,,,,,2017-01-01-00:0,,1005909,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1a, natural gas billing in therms)",1159.0,,,0.06,,,,,,,,No. 3 Lime Kiln / 1431-00,0.0,2017,,1.0,,,1.5,0.0,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2017-01-01-00:0,,1006454,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1a, natural gas billing in therms)",2047.6,,,0.04,,,,,,,,No. 19 Recovery Furnace / 1261-10,0.004,2017,,,,,1.0,1.1,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2017-01-01-00:0,,1006454,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1a, natural gas billing in therms)",16318.4,,,0.31,,,,,,,,No. 22 Recovery Furnace / 8201-10,0.031,2017,,,,,7.7,9.2,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2017-01-01-00:0,,1006454,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1a, natural gas billing in therms)",18142.7,,,0.92,,,,,,,,No. 4 Lime Kiln / 1450-00,0.0,2017,,1.0,,,23.1,0.0,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2017-01-01-00:0,,1006454,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1a, natural gas billing in therms)",31365.5,,,1.6,,,,,,,,No. 5 Lime Kiln / 1567-00,0.0,2017,,1.0,,,39.9,0.0,,,,,,,,,,,WESTROCK LONGVIEW LLC,,,,,2017-01-01-00:0,,1006454,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",0.0,,,0.0,,,,,,,,N001,0.0,2017,,,,,0.0,0.0,,,,,,,,,,,"WestRock CP, LLC",,,,,2017-01-01-00:0,,1003419,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2.1,,,0.0,,,,,,,,Chemical Recovery Kiln,0.0,2017,,,,,0.0,0.0,,,,,,,,,,,Sonoco Products Co.,,,,,2017-01-01-00:0,,1000353,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",1385.4,,,0.03,,,,,,,,Recovery Boiler,0.003,2017,,,,,0.7,0.8,,,,,,,,,,,International Paper - Columbus Mill,,,,,2017-01-01-00:0,,1006703,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2075.3,,,0.04,,,,,,,,Unit 1 (#2 Recovery Boiler SN-05A),0.004,2017,,,,,1.0,1.2,,,,,,,,,,,GREEN BAY PACKAGING/ARK KRAFT,,,,,2017-01-01-00:0,,1002098,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",2407.8,,,0.05,,,,,,,,Recovery Furnace EU 320,0.005,2017,,,,,1.1,1.4,,,,,,,,,,,BOISE WHITE PAPER LLC,,,,,2017-01-01-00:0,,1007994,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",3932.8,,,0.07,,,,,,,,Recovery Furnace,0.007,2017,,,,,1.9,2.2,,,,,,,,,,,"Hood Container of Louisiana, LLC",,,,,2017-01-01-00:0,,1002846,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",4927.2,,,0.09,,,,,,,,RF5,0.009,2017,,,,,2.3,2.8,,,,,,,,,,,"WestRock CP, LLC - West Point Mill",,,,,2017-01-01-00:0,,1005579,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",6493.0,,,0.12,,,,,,,,Unit 02,0.012,2017,,,,,3.1,3.6,,,,,,,,,,,WOODLAND PULP LLC,,,,,2017-01-01-00:0,,1001889,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",8687.6,,,0.44,,,,,,,,Lime kiln #2,0.0,2017,,1.0,,,11.1,0.0,,,,,,,,,,,WestRock Tacoma Mill,,,,,2017-01-01-00:0,,1000624,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",16281.2,,,0.83,,,,,,,,LK01,0.0,2017,,1.0,,,20.7,0.0,,,,,,,,,,,International Paper-Port Wentworth,,,,,2017-01-01-00:0,,1004901,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",18571.1,,,0.95,,,,,,,,Unit 2 (#2 Lime Kiln  SN-08),0.0,2017,,1.0,,,23.6,0.0,,,,,,,,,,,GREEN BAY PACKAGING/ARK KRAFT,,,,,2017-01-01-00:0,,1002098,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",21376.5,,,0.4,,,,,,,,RF4,0.04,2017,,,,,10.1,12.0,,,,,,,,,,,"WestRock CP, LLC - West Point Mill",,,,,2017-01-01-00:0,,1005579,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",27312.4,,,1.39,,,,,,,,LK2,0.0,2017,,1.0,,,34.7,0.0,,,,,,,,,,,"WestRock CP, LLC - West Point Mill",,,,,2017-01-01-00:0,,1005579,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",28939.9,,,1.47,,,,,,,,LK1,0.0,2017,,1.0,,,36.8,0.0,,,,,,,,,,,"WestRock CP, LLC - West Point Mill",,,,,2017-01-01-00:0,,1005579,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",29642.2,,,1.51,,,,,,,,Lime Kiln,0.0,2017,,0.995,,,37.7,0.0,,,,,,,,,,,"Hood Container of Louisiana, LLC",,,,,2017-01-01-00:0,,1002846,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",32607.9,,,0.61,,,,,,,,Unit 15,0.061,2017,,0.99,,,15.4,18.3,,,,,,,,,,,WOODLAND PULP LLC,,,,,2017-01-01-00:0,,1001889,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",34248.1,,,1.74,,,,,,,,Lime kiln #1,0.0,2017,,1.0,,,43.6,0.0,,,,,,,,,,,WestRock Tacoma Mill,,,,,2017-01-01-00:0,,1000624,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
"Tier 1 (Equation C-1b, natural gas billing in mmBtu)",39884.9,,,2.03,,,,,,,,Lime Kiln,0.0,2017,,0.961,,,50.7,0.0,,,,,,,,,,,ND Paper Inc - Rumford Division,,,,,2017-01-01-00:0,,1006366,,Natural Gas (Weighted U.S. Average),2017-12-31-00:0,
,,0.0,0.0,,0.0,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,No. 4 Lime Kiln,,2017,,0.0,,267.0,,,,Once per fuel lot,0.0,,,,,,,,"Foley Cellulose, LLC",17.0,,2017-12-31-00:0,,,0.0,1000345,,Residual Fuel Oil No. 6,,
,,0.0,0.0,,0.0,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,Recovery Boiler,,2017,,,,1.0,,,,Semiannually,0.0,,,,,,,,Interstate Paper LLC dba DSSmith Riceboro,0.0,,2017-12-31-00:0,,,0.0,1004886,,Residual Fuel Oil No. 6,,
,,0.0,0.0,,5.2,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,LK2,,2017,,0.0001,,167.0,,,,Once per fuel lot,0.0,,,,,,,,International Paper ROME LINERBOARD MILL,0.0,,2017-12-31-00:0,,,0.0,1006760,,Residual Fuel Oil No. 5,,
,,0.04,0.008,,1081.9,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,LK3,,2017,,1.0,,15.0,,,,Once per fuel lot,1.0,,,,,,,,International Paper-Riegelwood,0.0,,2017-12-31-00:0,,,2.5,1007226,,Residual Fuel Oil No. 6,,
,,0.07,0.0,,2028.6,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,LK1,,2017,,0.05,,167.0,,,,Once per fuel lot,1.8,,,,,,,,International Paper ROME LINERBOARD MILL,0.0,,2017-12-31-00:0,,,0.0,1006760,,Residual Fuel Oil No. 5,,
,,0.08,0.0,,2597.5,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,Lime Kiln,,2017,,0.039,,12.0,,,,Monthly,2.1,,,,,,,,ND Paper Inc - Rumford Division,0.0,,2017-12-31-00:0,,,0.0,1006366,,Residual Fuel Oil No. 6,,
,,0.08,0.017,,2058.3,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,No. 3 Recovery Boiler,,2017,,,,267.0,,,,Once per fuel lot,2.1,,,,,,,,"Foley Cellulose, LLC",17.0,,2017-12-31-00:0,,,5.0,1000345,,Residual Fuel Oil No. 6,,
,,0.09,0.018,,2671.5,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,Unit 15,,2017,,0.99,,1.0,,,,Once per fuel lot,2.3,,,,,,,,WOODLAND PULP LLC,0.0,,2017-12-31-00:0,,,5.4,1001889,,Used Oil,,
,,0.1,0.02,,2486.0,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,RF5,,2017,,,,167.0,,,,Once per fuel lot,2.5,,,,,,,,International Paper ROME LINERBOARD MILL,0.0,,2017-12-31-00:0,,,6.0,1006760,,Residual Fuel Oil No. 5,,
,,0.1,0.02,,2587.2,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,No. 2 Recovery Boiler,,2017,,,,267.0,,,,Once per fuel lot,2.4,,,,,,,,"Foley Cellulose, LLC",17.0,,2017-12-31-00:0,,,5.8,1000345,,Residual Fuel Oil No. 6,,
,,0.12,0.025,,3294.6,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,Recovery Boiler,,2017,,,,4.0,,,,Quarterly,3.1,,,,,,,,"Sappi North America, Inc. - Somerset Operations",0.0,,2017-12-31-00:0,,,7.4,1003048,,Residual Fuel Oil No. 6,,
,,0.15,0.029,,4050.3,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,RF1,,2017,,,,4.0,,,,Once per fuel lot,3.7,,,,,,,,Sylvamo Ticonderoga Mill,0.0,,2017-12-31-00:0,,,8.7,1006885,,Residual Fuel Oil No. 6,,
,,0.18,0.035,,4834.3,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,EURF15,,2017,,,,12.0,,,,Monthly,4.4,,,,,,,,Billerud Escanaba LLC,0.0,,2017-12-31-00:0,,,10.5,1003320,,Residual Fuel Oil No. 6,,
,,0.24,0.0,,7521.2,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,LK1,,2017,,0.28,,4.0,,,,Once per fuel lot,6.1,,,,,,,,Sylvamo Ticonderoga Mill,0.0,,2017-12-31-00:0,,,0.0,1006885,,Residual Fuel Oil No. 6,,
,,0.25,0.05,,6658.4,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,RB4,,2017,,,,15.0,,,,Once per fuel lot,6.2,,,,,,,,International Paper-Riegelwood,0.0,,2017-12-31-00:0,,,14.8,1007226,,Residual Fuel Oil No. 6,,
,,0.26,0.052,,6847.8,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,L537,,2017,,0.066,,10.0,,,,Once per fuel lot,6.5,,,,,,,,"Brunswick Cellulose, Inc.",0.0,,2017-12-31-00:0,,,15.5,1002733,,Residual Fuel Oil No. 6,,
,,0.33,0.067,,8797.4,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,R401,,2017,,,,10.0,,,,Once per fuel lot,8.3,,,,,,,,"Brunswick Cellulose, Inc.",0.0,,2017-12-31-00:0,,,19.9,1002733,,Residual Fuel Oil No. 6,,
,,0.37,0.074,,10018.6,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,RB5,,2017,,,,15.0,,,,Once per fuel lot,9.3,,,,,,,,International Paper-Riegelwood,0.0,,2017-12-31-00:0,,,22.1,1007226,,Residual Fuel Oil No. 6,,
,,0.38,0.076,,10660.1,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,Chemical Recovery Furnace,,2017,,,,12.0,,,,Monthly,9.5,,,,,,,,ND Paper Inc - Rumford Division,0.0,,2017-12-31-00:0,,,22.5,1006366,,Residual Fuel Oil No. 6,,
,,0.56,0.112,,14866.9,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,LK4,,2017,,0.16,,15.0,,,,Once per fuel lot,14.0,,,,,,,,International Paper-Riegelwood,0.0,,2017-12-31-00:0,,,33.4,1007226,,Residual Fuel Oil No. 6,,
,,0.75,0.149,,18074.5,,,,Tier 3 (Equation C-4,2017-01-01-00:0,,No. 4 Recovery Boiler,,2017,,,,267.0,,,,Once per fuel lot,18.7,,,,,,,,"Foley Cellulose, LLC",17.0,,2017-12-31-00:0,,,44.5,1000345,,Residual Fuel Oil No. 6,,
,,,,,,,,2017-12-31-00:0,,,,03,,2017,,,2017-01-01-00:0,,,,Other (specify),,,0.0,0.0,Tier 2 (Equation C-2,0.0,,Boiler did not operate in 2017; no HHV data calculated,,Phoenix Paper Wickliffe LLC,,0.0,,,,,1007196,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,08,,2017,,0.0,2017-01-01-00:0,,,,Other (specify),,,0.0,0.0,Tier 2 (Equation C-2,0.0,,Unit did not operate in 2017; no HHV data calculated for 2017,,Phoenix Paper Wickliffe LLC,,0.0,,,,,1007196,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,09-PU-004,,2017,,0.99,2017-01-01-00:0,,,,Daily,,,1.37,34.2,Tier 2 (Equation C-2,0.0,,,,"WestRock Kraft Paper, LLC",,26879.8,,,,,1000166,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,#1 Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,1.38,34.6,Tier 2 (Equation C-2,0.0,,,,CLEARWATER PAPER CORP-CYPRESS BEND MILL,,27174.4,,,,,1002708,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,#1 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.09,2.3,Tier 2 (Equation C-2,2.8,,,,International Paper - Pensacola Mill,,4964.8,,,,,1000196,,Natural Gas (Weighted U.S. Average),,0.009
,,,,,,,,2017-12-31-00:0,,,,#1 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.13,3.2,Tier 2 (Equation C-2,3.8,,,,CLEARWATER PAPER CORP-CYPRESS BEND MILL,,6788.4,,,,,1002708,,Natural Gas (Weighted U.S. Average),,0.013
,,,,,,,,2017-12-31-00:0,,,,#1 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.25,6.3,Tier 2 (Equation C-2,7.5,,,,GEORGIA PACIFIC MONTICELLO LLC,,13328.4,,,,,1007627,,Natural Gas (Weighted U.S. Average),,0.025
,,,,,,,,2017-12-31-00:0,,,,#2 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.2,5.0,Tier 2 (Equation C-2,5.9,,,,GEORGIA PACIFIC MONTICELLO LLC,,10543.1,,,,,1007627,,Natural Gas (Weighted U.S. Average),,0.02
,,,,,,,,2017-12-31-00:0,,,,#4 Kraft Recovery Furnace EU445C,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.24,6.0,Tier 2 (Equation C-2,7.2,,,,International Paper - Springfield Mill,,12770.1,,,,,1002149,,Natural Gas (Weighted U.S. Average),,0.024
,,,,,,,,2017-12-31-00:0,,,,4LK,,2017,,1.0,2017-01-01-00:0,,,,Daily,,,1.07,26.8,Tier 2 (Equation C-2,0.0,,,,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,,21052.1,,,,,1005998,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,4RF,,2017,,,2017-01-01-00:0,,,,Daily,,,0.4,10.0,Tier 2 (Equation C-2,11.9,,,,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,,21127.8,,,,,1005998,,Natural Gas (Weighted U.S. Average),,0.04
,,,,,,,,2017-12-31-00:0,,,,6063,,2017,,0.0064,2017-01-01-00:0,,,,Monthly,,,0.0,0.0,Tier 2 (Equation C-2,0.0,,,,PACKAGING CORP. OF AMERICA,,2.8,,,,,1003280,,Residual Fuel Oil No. 6,,0.0
,,,,,,,,2017-12-31-00:0,,,,6063,,2017,,1.0,2017-01-01-00:0,,,,Daily,,,1.57,39.3,Tier 2 (Equation C-2,0.0,,,,PACKAGING CORP. OF AMERICA,,30869.6,,,,,1003280,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,7040,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.14,3.5,Tier 2 (Equation C-2,4.2,,,,PACKAGING CORP. OF AMERICA,,7405.7,,,,,1003280,,Natural Gas (Weighted U.S. Average),,0.014
,,,,,,,,2017-12-31-00:0,,,,82-0022-34,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.24,6.1,Tier 2 (Equation C-2,7.3,,,,DOMTAR PAPER KINGSPORT MILL,,12977.1,,,,,1005959,,Natural Gas (Weighted U.S. Average),,0.024
,,,,,,,,2017-12-31-00:0,,,,82-0022-36,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.61,15.2,Tier 2 (Equation C-2,18.2,,,,DOMTAR PAPER KINGSPORT MILL,,32364.6,,,,,1005959,,Natural Gas (Weighted U.S. Average),,0.061
,,,,,,,,2017-12-31-00:0,,,,8R Boiler (SN26),,2017,,,2017-01-01-00:0,,,,Monthly,,,0.0,0.0,Tier 2 (Equation C-2,0.0,,,,GEORGIA-PACIFIC Crossett LLC,,27.0,,,,,1007214,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,AA-011,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.18,4.5,Tier 2 (Equation C-2,5.3,,,,LEAF RIVER CELLULOSE LLC,,9517.3,,,,,1008025,,Natural Gas (Weighted U.S. Average),,0.018
,,,,,,,,2017-12-31-00:0,,,,AA-013,,2017,,0.694844898,2017-01-01-00:0,,,,Monthly,,,1.47,36.8,Tier 2 (Equation C-2,0.0,,,,LEAF RIVER CELLULOSE LLC,,28951.2,,,,,1008025,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,BR-CRP5-S010,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.85,21.2,Tier 2 (Equation C-2,0.0,,,,GEORGIA-PACIFIC BREWTON LLC,,16630.8,,,,,1005948,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,BR-CRP7-S015,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.96,24.1,Tier 2 (Equation C-2,0.0,,,,GEORGIA-PACIFIC BREWTON LLC,,18917.3,,,,,1005948,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,BR-REC3-M010,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.02,0.4,Tier 2 (Equation C-2,0.5,,,,GEORGIA-PACIFIC BREWTON LLC,,865.2,,,,,1005948,,Natural Gas (Weighted U.S. Average),,0.002
,,,,,,,,2017-12-31-00:0,,,,BR-REC3-M010,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.31,7.8,Tier 2 (Equation C-2,18.5,,,,GEORGIA-PACIFIC BREWTON LLC,,7785.1,,,,,1005948,,Residual Fuel Oil No. 6,,0.062
,,,,,,,,2017-12-31-00:0,,,,BR-REC4-M001,,2017,,,2017-01-01-00:0,,,,Monthly,,,1.58,39.5,Tier 2 (Equation C-2,47.1,,,,GEORGIA-PACIFIC BREWTON LLC,,83837.8,,,,,1005948,,Natural Gas (Weighted U.S. Average),,0.158
,,,,,,,,2017-12-31-00:0,,,,Chem Rec Furn - EU24 (Swd & Hwd),,2017,,,2017-01-01-00:0,,,,Monthly,,,0.36,8.9,Tier 2 (Equation C-2,10.6,,,,WAUNA MILL,,18937.3,,,,,1008042,,Natural Gas (Weighted U.S. Average),,0.036
,,,,,,,,2017-12-31-00:0,,,,D001,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.14,3.4,Tier 2 (Equation C-2,4.1,,,,GRAPHIC PACKAGING INTERNATIONAL,,7292.7,,,,,1003470,,Natural Gas (Weighted U.S. Average),,0.014
,,,,,,,,2017-12-31-00:0,,,,D001,,2017,,,2017-01-01-00:0,,,,Once per fuel lot,,,0.07,1.7,Tier 2 (Equation C-2,4.1,,,,GRAPHIC PACKAGING INTERNATIONAL,,1728.0,,,,,1003470,,Residual Fuel Oil No. 6,,0.014
,,,,,,,,2017-12-31-00:0,,,,D Lime Kiln,,2017,,0.9387,2017-01-01-00:0,,,,Monthly,,,3.41,85.3,Tier 2 (Equation C-2,0.0,,,,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",,67014.4,,,,,1001807,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,EU 005,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.03,0.7,Tier 2 (Equation C-2,0.8,,,,SAPPI CLOQUET LLC,,1492.6,,,,,1001995,,Natural Gas (Weighted U.S. Average),,0.003
,,,,,,,,2017-12-31-00:0,,,,EU 017 No. 4 Lime Kiln,,2017,,1.0,2017-01-01-00:0,,,,Daily,,,1.94,48.6,Tier 2 (Equation C-2,0.0,,,,GEORGIA PACIFIC Palatka LLC,,38164.5,,,,,1007135,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,EU 018 No. 4 Recovery Boiler,,2017,,,2017-01-01-00:0,,,,Daily,,,0.57,14.2,Tier 2 (Equation C-2,16.9,,,,GEORGIA PACIFIC Palatka LLC,,30151.7,,,,,1007135,,Natural Gas (Weighted U.S. Average),,0.057
,,,,,,,,2017-12-31-00:0,,,,EU 033,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,2.37,59.3,Tier 2 (Equation C-2,0.0,,,,SAPPI CLOQUET LLC,,46581.2,,,,,1001995,,Natural Gas (Weighted U.S. Average),,0.0
,,,,,,,,2017-12-31-00:0,,,,EU14 Recovery Boiler #1,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.05,1.2,Tier 2 (Equation C-2,1.4,,,,GEORGIA-PACIFIC TOLEDO LLC,,2529.9,,,,,1004055,,Natural Gas (Weighted U.S. Average),,0.005
,,,,,,,,2017-12-31-00:0,,,,EU16 Recovery Boiler #2,,2017,,,2017-01-01-00:0,,,,Monthly,,,0.02,0.4,Tier 2 (Equation C-2,0.5,,,,GEORGIA-PACIFIC TOLEDO LLC,,854.8,,,,,1004055,,Natural Gas (Weighted U.S. Average),,0.002
,,,,,,,,2017-12-31-00:0,,,,EU1 Lime Kiln #1,,2017,,1.0,2017-01-01-00:0,,,,Monthly,,,0.42,10.4,Tier 2 (Equation C-2,0.0,,,,GEORGIA-PACIFIC TOLEDO LLC,,8171.5,,,,,1004055,,Natural Gas (Weighted U.S. Average),,0.0
